id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0155,admin/doors,web-admin-named-request,shared,/api/admin/doors/add,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0116,API-WEB-0066; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0156,admin/doors,web-admin-named-request,app-only,/api/admin/doors/delete/,S,merged app+web baselines,normalized|app-only|P1|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0117; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0157,admin/doors,web-admin-named-request,web-only,/api/admin/doors/delete/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0067; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0158,admin/doors,web-admin-named-request,web-only,/api/admin/doors/detail/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0068; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0159,admin/doors,web-admin-named-request,shared,/api/admin/doors/rule,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0118,API-WEB-0069; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0160,admin/doors,web-admin-named-request,shared,/api/admin/doors/rule/set,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0119,API-WEB-0070; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0161,admin/doors,web-admin-named-request,app-only,/api/admin/doors/update/,S,merged app+web baselines,normalized|app-only|P1|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0120; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0162,admin/doors,web-admin-named-request,web-only,/api/admin/doors/update/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0071; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0163,admin/doors,web-admin-named-request,web-only,/api/admin/doors/update/:id/user,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0072; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=door_info,user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0164,admin/doorsr,app-only,app-only,/api/admin/doorsr,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0121; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0165,admin/entitlements,path-heuristic-low,app-only,/api/admin/entitlements,I,merged app+web baselines,normalized|app-only|P0|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0122; method=get; method_source=path-heuristic-low; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0166,admin/enums,app-only,app-only,/api/admin/enums/merchant-types,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0123; method=∅; method_source=∅; auth=bearer-or-token-header; entities=merchant_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0167,admin/estrus,app-only,app-only,/api/admin/estrus/cycles,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0124,API-APP-0125; method=∅; method_source=∅; auth=bearer-or-token-header; entities=estrus_cycle; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0168,admin/estrus,app-only,app-only,/api/admin/estrus/mothers/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0126; method=∅; method_source=∅; auth=bearer-or-token-header; entities=estrus_cycle; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0169,admin/export,path-heuristic-medium,app-only,/api/admin/export/create,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0127; method=post; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0170,admin/export,app-only,app-only,/api/admin/export/tasks,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0128; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0171,admin/feature-event,app-only,app-only,/api/admin/feature-event,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0129; method=∅; method_source=∅; auth=bearer-or-token-header; entities=event_record,event_reminder; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0172,admin/feature-usage-self,app-only,app-only,/api/admin/feature-usage-self,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0130; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0173,admin/feedback,app-only,app-only,/api/admin/feedback,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0131; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0174,admin/forward,app-only,app-only,/api/admin/forward,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0132; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0175,admin/forward,app-only,app-only,/api/admin/forward/set,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0133; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0176,admin/genetic,app-only,app-only,/api/admin/genetic/breed-standards,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0134; method=∅; method_source=∅; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,genetic,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0177,admin/genetic,path-heuristic-medium,app-only,/api/admin/genetic/breeding/simulate,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0135; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=breeding_plan,breeding_plan_filter,breeding_plan_form,breeding_plan_reminder,breeding_transaction,genetic,paginated_breeding_plan_response; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0178,admin/genetic,app-only,app-only,/api/admin/genetic/markers,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0136; method=∅; method_source=∅; auth=bearer-or-token-header; entities=genetic; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0179,admin/genetic,app-only,app-only,/api/admin/genetic/profile,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0137,API-APP-0138; method=∅; method_source=∅; auth=bearer-or-token-header; entities=genetic; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0180,admin/genetic,app-only,app-only,/api/admin/genetic/rules,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0139; method=∅; method_source=∅; auth=bearer-or-token-header; entities=genetic; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0181,admin/goods,web-admin-named-request,shared,/api/admin/goods | /api/admin/goods/,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0140,API-WEB-0073; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0182,admin/goods,web-admin-named-request,web-only,/api/admin/goods/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0074; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0183,admin/goods,web-admin-named-request,web-only,/api/admin/goods/:id/delete,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0075; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
